Id,durationOfStay,gender,Age,kids,destinationCode,AcomType
1004284,4,F,38,,DK,Apt
1011515,3,F,38,0,ES,Apt
1012846,2,F,46,1,IT,Apt
1002683,7,M,48,1,BE,Apt
1013687,2,M,44,0,NL,Hotel
1003898,4,F,,1,NL,Hotel
1002617,6,F,47,,DK,Apt
1000078,2,M,32,0,FI,Hotel
1008963,6,F,39,1,UK,Hotel
1005199,9,F,,,FI,Apt
1009231,4,M,46,0,BE,Apt
1011321,8,M,38,1,SE,Apt
1000589,5,F,51,,BE,Hotel
1008107,1,F,43,0,SE,Hotel
1013917,3,M,43,1,NL,Hotel
1001957,4,F,43,0,DK,Hotel
1006254,8,F,43,0,BE,Hotel
1000268,5,F,42,0,SE,Hotel
1007635,5,F,46,1,BE,Hotel
1006798,4,F,34,,SE,Hotel
1006748,4,F,36,0,NL,Apt
1010956,8,M,35,1,IT,Apt
1012481,4,M,38,1,IT,Apt
1007013,4,M,45,1,ES,Hotel
1000507,2,F,45,0,DK,Hotel
1004836,2,M,42,0,NL,Hotel
1004368,5,M,46,0,ES,Apt
1010589,3,F,37,1,NL,Hotel
1005528,8,M,36,1,FI,Apt
1009879,4,F,43,1,FI,Apt
1011060,6,M,45,1,NL,Hotel
1010594,6,F,39,,BE,Hotel
1008922,4,F,,0,IT,Apt
1008977,3,F,36,0,SE,Apt
1004440,2,F,33,1,SE,Hotel
1007667,1,M,47,1,,Hotel
1002506,2,F,,1,DK,Apt
1000613,4,F,36,1,FI,Hotel
1004455,3,F,41,0,BE,Hotel
1012664,3,M,43,0,NL,Apt
1005283,4,M,46,,DK,Hotel
1009200,4,F,35,0,BE,Hotel
1006127,4,M,30,0,IT,Hotel
1005755,4,M,38,0,DK,Hotel
1001139,6,M,41,1,IT,Hotel
1001557,4,M,35,0,,Hotel
1011774,2,M,49,1,UK,Hotel
1009094,3,F,34,1,IT,Hotel
1010000,5,F,48,,DK,Hotel
1009100,4,M,33,1,SE,Hotel
1011296,5,M,40,0,NL,Hotel
1013876,4,M,46,0,UK,Apt
1010415,5,M,30,1,ES,Apt
1002421,8,M,45,1,IT,Hotel
1010167,7,M,44,0,NL,Apt
1005204,4,M,39,1,UK,Apt
1010919,2,F,39,,IT,Hotel
1007548,5,M,38,1,IT,Apt
1006155,3,F,39,0,DK,Hotel
1006102,8,M,43,1,FI,Hotel
1010689,3,F,27,1,IT,Hotel
1004391,4,F,40,,NL,Apt
1004019,2,M,47,0,DK,Apt
1012122,6,M,,0,ES,Apt
1006306,5,M,32,,DK,Hotel
1003250,9,F,38,1,BE,Hotel
1002140,3,F,38,1,UK,Hotel
1010580,3,F,47,0,NL,Hotel
1012349,2,F,38,0,DK,Apt
1005251,5,F,39,1,FI,Apt
1001976,3,M,32,1,IT,Apt
1002936,3,M,44,1,DK,Apt
1004728,2,F,39,1,SE,Hotel
1013483,2,F,45,0,UK,Hotel
1011667,5,M,40,1,FI,Hotel
1004330,3,M,42,0,BE,Apt
1012232,2,F,43,1,,Apt
1002893,4,M,50,1,FI,Hotel
1013196,5,M,31,1,NL,Apt
1004370,2,M,43,0,UK,Apt
1002042,2,M,37,0,BE,Hotel
1009498,2,M,44,0,FI,Apt
1007854,3,M,51,0,,Apt
1009835,7,F,36,1,UK,Hotel
1012739,4,F,29,1,,Hotel
1000635,3,M,35,1,SE,Apt
1008386,6,F,41,,ES,Hotel
1004510,3,M,31,0,BE,Hotel
1008256,1,M,38,0,NL,Hotel
1009139,3,F,49,1,UK,Apt
1011123,4,M,44,1,DK,Hotel
1012200,1,M,37,0,,Hotel
1003108,6,F,46,1,ES,Apt
1006109,7,F,45,0,IT,Hotel
1002240,7,F,38,1,IT,Hotel
1003735,3,M,47,0,FI,Apt
1009474,7,F,27,1,IT,Hotel
1006308,3,M,40,0,SE,Hotel
1001503,5,M,45,,DK,Apt
1012472,4,F,32,0,,Apt
1004523,3,M,40,1,UK,Apt
1011217,4,F,46,0,BE,Hotel
1012603,5,M,38,0,ES,Hotel
1004907,5,F,39,1,SE,Hotel
1005567,7,F,41,1,SE,Hotel
1002790,5,F,44,0,IT,Hotel
1003827,3,F,37,0,DK,Apt
1003095,9,F,45,0,DK,Hotel
1002009,1,F,44,1,UK,Hotel
1001573,3,F,42,1,NL,Apt
1000443,4,F,46,1,IT,Apt
1004315,5,F,34,0,,Apt
1004901,4,F,43,0,FI,Apt
1013121,6,F,43,1,BE,Apt
1008661,7,M,30,1,SE,Apt
1006059,8,F,,0,DK,Apt
1010033,4,M,41,0,BE,Apt
1000529,2,F,35,1,DK,Hotel
1011279,3,M,38,0,DK,Hotel
1010351,4,M,38,,IT,Hotel
1001502,6,M,44,0,SE,Apt
1009507,5,M,42,0,DK,Hotel
1003970,3,M,40,0,SE,Hotel
1004163,5,M,34,,UK,Hotel
1005614,2,F,39,0,ES,Apt
1005378,2,F,40,0,UK,Apt
1001035,5,M,48,0,NL,Apt
1012090,2,F,38,1,BE,Hotel
1002325,5,M,32,,UK,Hotel
1011665,4,F,44,0,UK,Hotel
1008341,2,F,,1,,Apt
1010617,3,M,41,1,ES,Hotel
1011593,6,F,,0,ES,Apt
1003387,4,M,44,1,ES,Hotel
1001193,6,F,40,0,SE,Apt
1010238,6,M,43,1,ES,Hotel
1008245,2,F,46,,SE,Hotel
1006650,6,F,43,,,Apt
1013171,8,M,46,0,IT,Apt
1006264,2,M,41,0,SE,Apt
1003583,3,M,42,0,BE,Apt
1003559,4,F,32,1,BE,Hotel
1003707,7,M,35,1,DK,Hotel
1002914,3,M,44,1,SE,Hotel
1005384,4,M,45,0,NL,Apt
1002894,5,F,37,0,UK,Apt
1010657,1,M,48,0,FI,Hotel
1007063,3,F,34,1,BE,Hotel
1011221,4,M,39,1,SE,Apt
1008988,4,M,55,0,IT,Apt
1011657,2,M,38,1,ES,Apt
1003011,4,F,,1,DK,Apt
1012799,2,F,37,0,ES,Hotel
1006494,3,F,,1,ES,Hotel
1000309,5,M,39,1,DK,Apt
1002114,5,M,46,1,SE,Hotel
1008622,2,F,38,1,ES,Hotel
1000494,4,F,39,0,NL,Apt
1001090,7,F,45,,SE,Apt
1003542,4,F,39,0,IT,Hotel
1010994,5,M,37,0,DK,Hotel
1001359,5,M,43,1,IT,Apt
1010800,2,F,,1,NL,Hotel
1012625,5,F,40,0,BE,Apt
1002644,2,M,37,1,SE,Apt
1000651,3,M,36,,UK,Apt
1000276,2,M,,0,ES,Apt
1007654,3,M,39,0,BE,Hotel
1006344,3,F,48,0,NL,Hotel
1013512,3,M,37,1,NL,Apt
1012405,3,F,43,0,ES,Hotel
1010963,5,F,39,1,UK,Hotel
1004617,2,F,33,,FI,Apt
1006187,1,F,33,,BE,Hotel
1009210,6,M,36,1,IT,Apt
1003132,6,M,48,1,DK,Hotel
1013695,3,F,39,0,,Hotel
1003173,3,M,48,1,NL,Hotel
1009166,3,M,42,0,UK,Apt
1007935,7,M,39,0,SE,Hotel
1001780,2,M,33,1,BE,Apt
1012289,4,M,,1,NL,Hotel
1005002,8,F,33,1,SE,Hotel
1011855,3,F,51,0,IT,Hotel
1006401,5,F,47,0,DK,Hotel
1009255,3,F,40,1,IT,Hotel
1001390,7,M,43,1,UK,Hotel
1003433,8,M,,0,FI,Hotel
1011946,2,M,32,0,DK,Hotel
1007128,5,F,34,0,DK,Hotel
1002348,4,M,,0,NL,Hotel
1003263,5,M,37,0,,Hotel
1007886,6,F,36,0,,Apt
1008183,3,M,40,0,BE,Hotel
1006208,8,M,,,,Hotel
1013498,2,M,34,1,,Apt
1012726,2,F,45,1,DK,Apt
1000337,6,F,49,0,IT,Hotel
1003954,5,M,35,,ES,Apt
1008001,1,M,43,0,DK,Apt
1008259,5,M,37,1,UK,Apt
1014035,5,F,,,IT,Apt
1008465,2,F,47,0,BE,Hotel
1004160,5,M,41,0,BE,Apt
1013355,3,F,39,0,FI,Apt
1012378,3,F,52,0,FI,Hotel
1009865,6,F,,1,NL,Hotel
1010922,3,F,40,0,,Apt
1000459,3,F,40,0,,Apt
1010240,1,M,41,1,IT,Hotel
1012592,6,M,34,1,SE,Apt
1007720,5,F,43,,BE,Hotel
1007862,7,F,39,1,,Hotel
1002480,3,M,36,0,ES,Apt
1010542,3,F,36,1,IT,Hotel
1010923,3,M,39,1,BE,Apt
1000880,2,F,41,,IT,Apt
1003347,6,F,44,0,UK,Hotel
1006476,7,M,47,1,FI,Hotel
1006528,3,M,28,1,FI,Hotel
1002907,6,M,42,1,SE,Hotel
1006409,2,M,41,0,SE,Hotel
1009272,7,F,47,1,UK,Apt
1005465,3,F,39,1,SE,Hotel
1000519,2,F,33,,FI,Apt
1000694,5,M,31,0,ES,Hotel
1001869,2,F,40,1,UK,Hotel
1011686,6,M,36,,FI,Hotel
1006111,3,F,42,1,ES,Hotel
1008791,5,M,42,0,IT,Hotel
1004230,3,F,43,,,Hotel
1000964,7,F,36,1,UK,Hotel
1007104,4,M,42,,FI,Hotel
1001802,4,F,44,0,SE,Apt
1003295,4,M,50,0,DK,Hotel
1005091,2,M,41,0,DK,Hotel
1002350,5,M,43,1,IT,Hotel
1010442,2,M,49,0,SE,Apt
1002035,2,M,44,1,FI,Hotel
1002514,4,M,41,,ES,Apt
1011159,3,F,42,1,IT,Apt
1013440,4,F,44,0,FI,Hotel
1000975,3,M,35,0,FI,Hotel
1005885,2,M,44,1,UK,Hotel
1007780,2,M,,0,ES,Hotel
1010931,6,M,47,,DK,Hotel
1007825,7,F,38,0,IT,Hotel
1009457,3,M,39,0,SE,Hotel
1007439,4,M,39,0,,Hotel
1007568,2,F,43,0,,Hotel
1007774,2,M,46,1,NL,Hotel
1010427,4,F,,1,SE,Apt
1005331,6,M,34,1,,Apt
1002208,1,M,38,0,ES,Hotel
1006154,4,F,49,,ES,Hotel
1005042,7,M,43,0,SE,Apt
1003713,3,M,34,1,DK,Apt
1002336,4,M,51,1,FI,Hotel
1002813,5,F,43,0,,Hotel
1006227,3,M,38,1,SE,Apt
1012791,2,F,38,0,ES,Hotel
1002957,8,F,48,1,UK,Apt
1009514,4,M,41,1,BE,Hotel
1011915,5,F,48,1,NL,Hotel
1001261,6,F,47,0,BE,Hotel
1010803,5,M,,0,IT,Hotel
1010866,4,M,44,1,SE,Hotel
1011356,4,F,33,1,FI,Hotel
1008195,4,F,37,1,ES,Hotel
1005338,6,M,38,0,FI,Hotel
1014092,7,M,42,1,FI,Hotel
1013537,5,F,43,0,BE,Hotel
1007185,6,M,46,1,IT,Hotel
1002065,4,F,43,0,SE,Apt
1007598,3,M,,,DK,Apt
1000367,5,M,30,1,DK,Apt
1004888,4,F,40,1,SE,Hotel
1009726,3,M,47,0,SE,Apt
1005949,2,F,41,0,IT,Hotel
1013844,5,M,38,,UK,Hotel
1002016,1,M,38,0,,Hotel
1011552,5,F,37,1,NL,Hotel
1013642,6,F,43,1,DK,Apt
1007631,3,F,41,0,IT,Hotel
1010003,5,F,38,1,ES,Hotel
1008346,5,F,41,1,IT,Apt
1010456,1,M,39,,DK,Hotel
1013338,6,M,39,1,,Apt
1001259,5,F,35,1,DK,Hotel
1012513,2,F,,0,ES,Apt
1000525,5,M,32,0,IT,Hotel
1006935,3,M,37,0,,Hotel
1001740,5,M,43,0,ES,Apt
1013710,3,F,38,1,BE,Hotel
1009002,4,F,44,1,ES,Hotel
1010687,2,F,38,1,BE,Hotel
1000465,6,F,36,0,DK,Apt
1005025,6,M,46,1,NL,Apt
1013423,5,M,42,1,NL,Apt
1000061,3,M,35,1,UK,Apt
1013263,4,M,35,0,,Hotel
1001172,6,M,36,0,IT,Hotel
1013184,6,M,47,1,BE,Hotel
1009323,5,M,41,1,FI,Hotel
1006971,3,M,39,1,SE,Apt
1000479,5,F,36,0,SE,Apt
1000377,4,F,46,0,DK,Apt
1001140,3,M,43,0,,Apt
1004827,2,M,46,0,BE,Apt
1004033,3,F,50,,,Apt
1001068,7,M,40,1,,Apt
1012845,6,M,37,1,IT,Apt
1001661,2,M,40,0,IT,Hotel
1000710,3,M,,,DK,Hotel
1008400,6,F,32,0,DK,Apt
1013021,4,M,41,0,FI,Apt
1007988,6,F,,0,NL,Hotel
1013683,4,M,34,1,SE,Apt
1000263,5,F,48,1,IT,Apt
1006092,3,F,36,1,,Hotel
1003227,2,M,37,0,FI,Hotel
1013903,4,M,39,0,DK,Hotel
1004512,4,M,45,1,,Hotel
1010549,2,M,47,1,ES,Hotel
1004454,4,F,,0,UK,Hotel
1006011,2,M,41,0,,Apt
1011390,3,F,41,1,IT,Apt
1013444,2,M,41,1,ES,Hotel
1001542,6,M,34,1,SE,Hotel
1013061,3,M,43,1,BE,Hotel
1006830,5,M,39,1,IT,Apt
1007718,3,F,43,0,BE,Hotel
1006795,2,M,38,0,ES,Hotel
1011815,4,M,,1,ES,Hotel
1010188,5,F,33,1,DK,Hotel
1001622,9,M,52,,,Apt
1012417,3,M,40,1,BE,Apt
1006268,7,F,37,1,,Apt
1012788,3,F,44,,SE,Apt
1001617,3,F,,0,NL,Hotel
1006229,4,M,37,1,UK,Hotel
1004125,3,F,,1,FI,Hotel
1008799,5,F,29,0,UK,Apt
1011567,3,F,40,1,,Hotel
1007012,1,M,47,0,BE,Apt
1005804,4,F,34,0,FI,Hotel
1010777,6,F,,1,SE,Apt
1011383,4,F,39,0,FI,Apt
1004541,6,F,,0,IT,Hotel
1011531,6,F,48,,FI,Apt
1007842,6,M,44,0,SE,Apt
1008652,6,M,35,0,,Hotel
1006530,3,F,36,1,NL,Hotel
1003870,7,F,39,1,ES,Hotel
1012566,3,F,,1,BE,Apt
1008951,4,F,34,0,IT,Apt
1007508,3,M,48,1,ES,Hotel
1000355,4,F,41,0,BE,Hotel
1004648,2,M,33,1,FI,Apt
1011431,3,M,47,0,DK,Apt
1010579,4,F,50,0,IT,Hotel
1001247,7,M,37,0,NL,Hotel
1009149,3,M,42,0,DK,Apt
1011862,2,F,46,0,BE,Hotel
1006526,5,F,37,1,,Apt
1009971,3,M,41,,UK,Hotel
1006654,5,F,43,0,FI,Hotel
1003721,4,F,44,1,UK,Apt
1003303,8,M,42,,IT,Apt
1010131,6,F,39,0,FI,Apt
1008949,6,F,43,1,IT,Apt
1000808,9,M,38,0,BE,Hotel
1006277,3,M,40,0,NL,Hotel
1011581,4,M,40,1,FI,Apt
1005557,1,M,37,1,,Apt
1000938,3,M,44,1,IT,Hotel
1002619,4,F,38,0,UK,Apt
1001132,7,F,47,0,,Hotel
1010720,7,M,34,0,NL,Apt
1001596,5,M,45,1,DK,Hotel
1010257,4,M,46,1,UK,Hotel
1007820,2,F,35,0,IT,Apt
1001386,5,M,,1,IT,Apt
1003239,3,M,40,0,ES,Hotel
1011831,3,F,39,0,FI,Apt
1000458,3,F,,0,SE,Hotel
1010737,8,M,46,1,BE,Apt
1013510,3,F,44,1,UK,Hotel
1007044,3,M,34,0,SE,Hotel
1005300,2,M,,1,SE,Apt
1002553,7,M,48,1,ES,Apt
1001847,3,M,31,1,BE,Hotel
1012019,3,M,45,0,IT,Hotel
1003256,7,M,50,1,NL,Hotel
1007478,4,M,46,0,IT,Apt
1010664,5,M,40,,,Hotel
1010324,6,M,44,1,IT,Hotel
1010910,5,M,41,0,SE,Apt
1011257,3,F,41,1,UK,Hotel
1006750,4,F,52,0,,Hotel
1003875,3,F,,1,SE,Hotel
1012623,4,F,42,0,NL,Hotel
1010114,3,M,42,1,BE,Apt
1005641,5,M,28,1,,Apt
1007715,4,F,43,0,DK,Hotel
1012753,3,F,42,0,NL,Hotel
1004357,1,F,41,1,SE,Apt
1013280,1,M,41,0,,Apt
1013281,7,M,46,0,BE,Hotel
1009928,3,M,37,1,NL,Apt
1003058,3,M,49,1,NL,Hotel
1005359,5,F,34,1,NL,Hotel
1009458,3,M,47,0,IT,Apt
1009867,1,M,45,0,UK,Hotel
1008162,2,F,45,1,NL,Apt
1008211,4,M,39,1,BE,Apt
1002639,4,M,38,0,FI,Hotel
1011516,4,F,41,0,IT,Hotel
1011754,4,F,32,1,,Hotel
1006850,6,F,31,1,FI,Hotel
1003822,4,F,,1,,Hotel
1002574,5,M,36,0,IT,Hotel
1013351,4,M,34,0,IT,Hotel
1010696,4,M,41,0,,Apt
1004937,4,M,40,1,BE,Apt
1008636,4,F,41,0,IT,Hotel
1012609,4,M,44,1,ES,Apt
1000684,3,M,46,0,BE,Apt
1009223,5,F,34,0,BE,Apt
1002098,5,F,36,0,NL,Apt
1008681,5,M,33,1,ES,Apt
1000843,3,M,39,0,IT,Hotel
1006752,5,M,53,1,IT,Hotel
1011244,3,F,39,1,BE,Hotel
1003826,4,M,34,,NL,Apt
1011497,4,M,44,0,NL,Apt
1010236,2,M,37,1,NL,Apt
1000719,2,M,38,,SE,Hotel
1001853,4,F,40,1,ES,Hotel
1008129,6,F,46,1,ES,Apt
1011460,3,M,,0,UK,Apt
1010556,2,M,35,1,SE,Hotel
1005632,4,F,40,0,UK,Apt
1001376,5,F,46,0,NL,Hotel
1000657,4,M,39,1,,Apt
1003126,6,F,44,0,UK,Hotel
1010185,6,M,39,0,BE,Hotel
1013848,5,F,47,1,,Hotel
1008670,6,M,40,0,UK,Hotel
1013390,5,M,36,1,SE,Apt
1005868,5,F,38,0,IT,Apt
1006533,3,M,36,1,,Apt
1012327,4,F,47,0,SE,Hotel
1007370,4,F,43,0,ES,Hotel
1008610,5,M,40,0,FI,Hotel
1000204,5,F,47,0,SE,Hotel
1000691,7,F,47,1,SE,Apt
1004003,3,M,37,0,UK,Hotel
1008298,5,F,47,,DK,Apt
1008443,6,F,36,0,SE,Apt
1007138,4,M,40,,UK,Hotel
1011134,7,F,42,1,DK,Apt
1001848,4,M,35,0,NL,Hotel
1013945,4,F,44,1,NL,Apt
1012101,2,F,38,0,NL,Apt
1002245,6,F,42,0,,Hotel
1005259,2,F,48,0,FI,Hotel
1000807,6,F,36,0,NL,Apt
1000233,4,M,48,0,FI,Apt
1004351,3,M,36,,IT,Hotel
1010685,5,F,39,1,SE,Hotel
1013377,1,M,44,0,DK,Hotel
1012798,3,M,42,,ES,Hotel
1013858,2,F,31,1,ES,Hotel
1011867,2,F,35,,NL,Apt
1007121,4,F,,1,IT,Hotel
1007292,5,F,36,0,DK,Apt
1003640,8,M,45,1,,Hotel
1002215,5,F,44,0,DK,Hotel
1009347,3,M,40,0,NL,Hotel
1010739,3,M,42,1,FI,Hotel
1011649,6,F,42,0,DK,Hotel
1008766,4,M,33,1,NL,Apt
1012079,3,M,40,1,IT,Apt
1009432,7,F,37,1,BE,Hotel
1009829,4,M,49,1,DK,Hotel
1003599,4,M,38,1,SE,Apt
1007336,5,M,33,0,SE,Apt
1009315,3,M,40,1,SE,Apt
1000369,3,F,32,0,,Apt
1003644,5,M,33,0,IT,Apt
1008209,3,M,47,1,SE,Hotel
1003931,6,F,43,0,FI,Hotel
1001441,4,M,29,0,,Hotel
1010714,2,F,42,0,UK,Hotel
1005382,4,F,39,0,,Apt
1011250,3,F,43,0,DK,Apt
1010251,6,M,34,0,NL,Hotel
1009190,6,M,34,1,NL,Apt
1011109,7,F,52,0,FI,Hotel
1007254,1,F,41,1,IT,Apt
1000906,7,F,31,0,FI,Hotel
1002537,5,M,,1,DK,Hotel
1005611,3,M,45,0,FI,Apt
1005572,3,M,36,1,UK,Apt
1011644,4,M,34,0,ES,Hotel
1007602,2,F,46,1,DK,Apt
1008137,1,F,37,1,SE,Hotel
1005147,3,M,33,1,FI,Hotel
1009986,1,M,40,0,BE,Hotel
1007742,3,F,43,0,ES,Hotel
1005268,4,M,40,1,ES,Hotel
1010824,3,M,42,1,UK,Hotel
1005675,2,F,41,0,IT,Hotel
1006345,4,F,,0,SE,Apt
1005526,5,F,49,0,ES,Hotel
1002225,4,M,42,1,ES,Hotel
1012934,3,F,37,1,UK,Hotel
1007466,6,F,38,1,UK,Hotel
1013602,7,F,33,0,BE,Apt
1010061,5,M,,0,NL,Apt
1010059,4,M,36,,FI,Hotel
1003014,4,F,44,1,SE,Apt
1008349,4,F,41,,SE,Hotel
1003885,4,F,40,1,FI,Hotel
1007241,2,M,53,,SE,Hotel
1005126,2,F,35,1,NL,Hotel
1006396,3,M,37,0,,Hotel
1009041,7,F,38,,FI,Apt
1006064,3,M,29,1,SE,Apt
1006427,3,M,52,0,BE,Apt
1008586,7,M,47,1,FI,Hotel
1009407,4,F,42,1,ES,Hotel
1008073,4,M,44,1,UK,Hotel
1011923,4,M,42,1,FI,Apt
1007165,4,M,35,1,,Apt
1010787,8,M,40,0,,Hotel
1000565,5,F,39,1,DK,Hotel
1013592,6,M,42,1,SE,Hotel
1009539,2,F,,0,NL,Apt
1008611,2,M,53,1,NL,Hotel
1000701,2,F,32,1,IT,Hotel
1005542,6,F,38,1,UK,Hotel
1009644,1,M,,0,SE,Hotel
1005794,4,F,46,0,BE,Hotel
1006758,2,F,45,0,BE,Hotel
1002945,2,F,34,1,BE,Hotel
1000854,4,M,46,,BE,Hotel
1006361,3,F,39,0,SE,Hotel
1001810,6,M,35,0,ES,Apt
1011387,5,M,41,1,FI,Hotel
1002692,4,F,32,0,DK,Apt
1005706,7,M,34,1,UK,Apt
1006831,2,F,37,,IT,Hotel
1013970,3,M,36,0,,Apt
1006473,5,M,33,0,DK,Hotel
1000448,7,F,37,1,BE,Hotel
1001200,1,M,41,1,IT,Hotel
1012709,5,M,42,1,NL,Apt
1010670,4,F,37,,FI,Hotel
1012874,5,F,40,0,FI,Apt
1008529,2,M,35,0,UK,Hotel
1012198,4,M,36,0,ES,Hotel
1012907,3,F,47,0,NL,Hotel
1003736,4,M,37,1,BE,Apt
1013570,4,F,36,0,ES,Hotel
1002074,4,F,44,,UK,Apt
1013372,4,F,43,,ES,Apt
1011650,6,M,32,1,DK,Apt
1005947,4,M,33,1,UK,Apt
1000156,4,M,38,1,DK,Apt
1011742,4,F,40,,UK,Hotel
1004613,2,F,45,1,,Hotel
1005532,8,F,48,1,ES,Apt
1006192,4,M,,0,,Apt
1007653,2,M,39,0,,Hotel
1002570,3,F,53,0,,Hotel
1012830,3,M,38,1,FI,Apt
1006257,4,F,39,,ES,Hotel
1012742,2,F,36,,,Hotel
1003864,3,M,48,,NL,Apt
1010534,5,F,45,0,FI,Hotel
1000127,2,F,,0,,Hotel
1010462,2,M,,1,UK,Hotel
1009147,3,M,35,0,,Hotel
1000473,5,M,43,1,UK,Hotel
1005694,3,M,40,0,FI,Hotel
1010781,3,F,38,0,BE,Apt
1007327,1,M,,0,,Apt
1002900,2,F,47,1,NL,Apt
1009889,3,M,53,1,SE,Apt
1003278,4,M,44,1,NL,Apt
1011335,6,M,40,,IT,Apt
1013396,5,M,43,0,FI,Apt
1006955,3,F,31,1,,Apt
1011086,5,F,40,1,DK,Hotel
1006806,4,F,44,0,UK,Hotel
1004281,2,M,46,0,ES,Apt
1011586,6,F,,1,ES,Apt
1007337,1,M,43,,BE,Apt
1001447,4,M,35,0,IT,Hotel
1011416,4,F,39,,ES,Hotel
1011078,5,F,38,1,FI,Hotel
1005509,4,F,,1,ES,Hotel
1012993,5,F,45,1,,Apt
1005990,5,F,,,UK,Hotel
1005221,4,F,,0,IT,Apt
1011518,4,M,50,0,NL,Apt
1010794,3,M,,0,FI,Hotel
1010152,5,M,,0,DK,Apt
1001713,8,F,35,0,DK,Hotel
1013891,5,F,43,,UK,Hotel
1011414,6,M,38,0,SE,Hotel
1013207,6,M,38,0,ES,Hotel
1002668,3,F,,0,BE,Apt
1008699,5,F,,1,DK,Apt
1009555,5,F,31,0,NL,Apt
1008624,4,F,28,0,BE,Apt
1008844,3,M,37,1,SE,Hotel
1007622,4,F,33,1,IT,Hotel
1008825,3,F,32,1,NL,Hotel
1002160,5,F,47,0,BE,Hotel
1011275,6,F,40,1,ES,Hotel
1001310,3,M,28,1,IT,Hotel
1001572,3,F,33,1,DK,Hotel
1008783,4,M,42,1,,Hotel
1012977,5,M,44,1,,Hotel
1002509,1,F,36,0,ES,Apt
1005931,2,M,35,1,NL,Apt
1004718,2,F,40,0,,Apt
1012669,4,F,41,0,FI,Hotel
1002371,3,F,36,1,DK,Hotel
1011608,6,M,35,0,UK,Hotel
1003778,5,F,41,1,FI,Apt
1010203,2,M,,1,DK,Apt
1010190,3,F,36,0,,Hotel
1013907,4,M,47,0,DK,Apt
1006977,5,M,41,0,DK,Apt
1011007,2,M,34,1,DK,Apt
1008062,2,F,39,,SE,Apt
1006486,4,M,42,0,UK,Apt
1002734,3,F,27,0,,Hotel
1007673,1,M,44,1,,Hotel
1005072,3,M,40,0,UK,Hotel
1012884,3,F,44,0,DK,Hotel
1004418,5,F,43,1,UK,Apt
1012030,6,F,49,0,BE,Hotel
1006569,3,F,43,1,,Apt
1007016,4,M,38,0,UK,Hotel
1013939,2,M,36,1,BE,Apt
1001635,3,F,43,0,ES,Apt
1012124,2,F,,1,FI,Hotel
1008220,5,F,35,0,,Apt
1006087,6,F,35,0,NL,Apt
1011253,4,F,43,0,UK,Hotel
1007643,4,F,35,1,FI,Hotel
1000150,5,M,,,FI,Hotel
1009801,2,F,37,0,ES,Hotel
1011110,2,F,,0,,Apt
1009901,5,M,39,1,FI,Apt
1002001,2,M,,1,DK,Hotel
1010261,2,F,41,,IT,Apt
1006212,9,F,37,1,ES,Hotel
1007375,7,M,,1,DK,Apt
1003176,5,F,41,1,NL,Apt
1011818,1,M,35,0,IT,Hotel
1013201,6,M,,0,DK,Apt
1004950,3,F,39,0,UK,Apt
1004871,2,F,39,0,BE,Apt
1013274,4,F,39,1,BE,Hotel
1003604,7,F,,1,,Hotel
1009421,3,M,39,0,FI,Hotel
1002536,5,M,45,0,BE,Apt
1006318,2,F,45,1,ES,Apt
1000663,4,M,39,0,SE,Hotel
1002132,3,F,39,0,SE,Apt
1001866,7,M,36,,BE,Apt
1011071,4,F,45,1,,Apt
1010396,5,M,,1,SE,Apt
1007816,2,M,37,,SE,Hotel
1000433,2,M,41,0,,Apt
1010893,3,F,46,0,IT,Hotel
1011175,5,F,42,0,,Hotel
1002284,3,F,43,0,UK,Hotel
1007738,2,M,46,0,NL,Apt
1000325,2,M,39,,NL,Hotel
1008035,6,M,42,1,NL,Apt
1004392,5,F,39,0,BE,Apt
1008651,1,M,46,1,UK,Hotel
1009875,2,M,,0,DK,Apt
1012681,6,M,42,1,BE,Hotel
1011168,6,F,50,1,UK,Apt
1005538,5,M,44,1,SE,Hotel
1010109,7,M,39,0,ES,Hotel
1000729,5,F,46,0,SE,Hotel
1005807,4,F,44,,,Apt
1013047,6,M,34,0,ES,Hotel
1009091,3,F,43,0,SE,Apt
1006595,3,M,29,1,DK,Apt
1011762,3,M,45,1,BE,Hotel
1006492,3,M,44,0,UK,Apt
1011900,5,M,,0,,Apt
1001776,4,F,40,1,SE,Hotel
1000876,4,F,44,0,UK,Hotel
1010321,6,F,35,1,UK,Hotel
1008752,2,M,42,0,FI,Apt
1011117,6,F,37,0,NL,Hotel
1010946,4,M,50,0,IT,Apt
1013079,3,F,,0,,Hotel
1012443,3,F,40,0,BE,Apt
1004625,3,M,32,1,DK,Apt
1013829,2,M,38,1,NL,Hotel
1000796,4,F,42,1,FI,Hotel
1007171,4,F,42,1,DK,Apt
1012383,2,F,43,0,BE,Hotel
1011810,5,F,,1,ES,Apt
1001288,3,M,37,0,UK,Hotel
1007881,4,M,45,1,SE,Hotel
1011093,7,F,,0,,Apt
1011759,5,M,53,1,FI,Hotel
1005922,5,F,33,1,BE,Hotel
1003458,4,M,44,0,NL,Apt
1004481,3,M,39,1,BE,Apt
1005414,2,F,,0,FI,Apt
1013617,3,F,30,0,UK,Apt
1012034,1,F,48,1,UK,Hotel
1013506,3,F,45,1,SE,Apt
1000698,5,F,47,1,DK,Apt
1009712,3,F,46,1,FI,Apt
1004363,5,M,38,1,ES,Apt
